width,height,subject_nr,avatar_file,gender,other_ratee,block_nr,rater_name,rater_file,ratee_type,ratee_name,ratee_file,liking,trial_nr,positive_left,positive_correct,pos_word,neg_word,correct_word,left_word,right_word,response,choice,chose_positive,accuracy,comment,t_start_experiment,t_start_block,t_start_trial,t_response,likes_on_left,evaluation,t_ask_eval,t_eval_resp,rater_avatar,ratee_avatar
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,13,1,0,outgoing,unsociable,unsociable,outgoing,unsociable,20,outgoing,true,false,,1682619225100,1682620304475,1682620416507,1682620424742,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,14,0,1,talented,ordinary,talented,ordinary,talented,100,talented,true,true,,1682619225100,1682620304475,1682620427086,1682620430732,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,15,1,0,logical,irrational,irrational,logical,irrational,1,logical,true,false,,1682619225100,1682620304475,1682620433267,1682620455302,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,16,1,0,loyal,disloyal,disloyal,loyal,disloyal,2,loyal,true,false,,1682619225100,1682620304475,1682620456837,1682620460550,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,17,0,0,easygoing,irritable,irritable,irritable,easygoing,0,irritable,false,true,,1682619225100,1682620304475,1682620462503,1682620470636,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,18,0,0,cooperative,unhelpful,unhelpful,unhelpful,cooperative,100,cooperative,true,false,,1682619225100,1682620304475,1682620471788,1682620474713,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,-99,1,1,competent,incompetent,competent,competent,incompetent,0,competent,true,true,,1682619225100,1682620304475,1682620475774,1682620488984,0,59,1682620491691,1682620498537,male13,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,0,0,0,considerate,self-absorbed,self-absorbed,self-absorbed,considerate,71,considerate,true,false,,1682619225100,1682620498538,1682620502044,1682620505642,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,1,0,1,sincere,fake,sincere,fake,sincere,30,fake,false,false,,1682619225100,1682620498538,1682620507628,1682620512477,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,2,0,1,charming,disagreeable,charming,disagreeable,charming,15,disagreeable,false,false,,1682619225100,1682620498538,1682620516296,1682620525742,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,3,1,1,reliable,unreliable,reliable,reliable,unreliable,85,unreliable,false,false,,1682619225100,1682620498538,1682620528581,1682620574374,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,4,1,1,efficient,inefficient,efficient,efficient,inefficient,0,efficient,true,true,,1682619225100,1682620498538,1682620577109,1682620579827,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,5,1,1,neat,untidy,neat,neat,untidy,10,neat,true,true,,1682619225100,1682620498538,1682620581325,1682620599309,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,6,1,0,calm,angry,angry,calm,angry,68,angry,false,true,,1682619225100,1682620498538,1682620602272,1682620607481,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,7,0,1,eager,passive,eager,passive,eager,79,eager,true,true,,1682619225100,1682620498538,1682620609566,1682620611922,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,8,1,1,humble,arrogant,humble,humble,arrogant,76,arrogant,false,false,,1682619225100,1682620498538,1682620614518,1682620619478,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,9,1,1,laidback,aggressive,laidback,laidback,aggressive,95,aggressive,false,false,,1682619225100,1682620498538,1682620622337,1682620628965,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,10,0,1,practical,impractical,practical,impractical,practical,9,impractical,false,false,,1682619225100,1682620498538,1682620631348,1682620635297,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,11,0,1,well-liked,unpopular,well-liked,unpopular,well-liked,84,well-liked,true,true,,1682619225100,1682620498538,1682620637217,1682620640316,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,12,1,1,clever,silly,clever,clever,silly,70,silly,false,false,,1682619225100,1682620498538,1682620643117,1682620651258,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,13,0,1,tolerant,intolerant,tolerant,intolerant,tolerant,18,intolerant,false,false,,1682619225100,1682620498538,1682620653925,1682620660724,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,14,0,0,attentive,careless,careless,careless,attentive,93,attentive,true,false,,1682619225100,1682620498538,1682620662625,1682620665315,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,15,0,1,bold,timid,bold,timid,bold,89,bold,true,true,,1682619225100,1682620498538,1682620668336,1682620671150,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,16,1,1,open-minded,stubborn,open-minded,open-minded,stubborn,31,open-minded,true,true,,1682619225100,1682620498538,1682620674228,1682620678233,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,17,0,0,cheerful,gloomy,gloomy,gloomy,cheerful,93,cheerful,true,false,,1682619225100,1682620498538,1682620680538,1682620684880,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,18,1,1,determined,indecisive,determined,determined,indecisive,92,indecisive,false,false,,1682619225100,1682620498538,1682620687920,1682620690702,,,,,female11,
667,325,10,female6,f,,7,Amy,,other,Kate,female13,like,-99,1,1,kind,cruel,kind,kind,cruel,77,cruel,false,false,,1682619225100,1682620498538,1682620692519,1682620696598,1,84,1682620698405,1682620700781,female11,
