width,height,subject_nr,avatar_file,gender,other_ratee,block_nr,rater_name,rater_file,ratee_type,ratee_name,ratee_file,liking,trial_nr,positive_left,positive_correct,pos_word,neg_word,correct_word,left_word,right_word,response,choice,chose_positive,accuracy,comment,t_start_experiment,t_start_block,t_start_trial,t_response,likes_on_left,evaluation,t_ask_eval,t_eval_resp,rater_avatar,ratee_avatar
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,13,0,1,settled,restless,settled,restless,settled,39,restless,false,false,,1682619209960,1682620328731,1682620441970,1682620447132,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,14,0,0,motivated,aimless,aimless,aimless,motivated,62,motivated,true,false,,1682619209960,1682620328731,1682620447815,1682620452862,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,15,0,1,loyal,disloyal,loyal,disloyal,loyal,69,loyal,true,true,,1682619209960,1682620328731,1682620453678,1682620457906,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,16,1,0,easygoing,irritable,irritable,easygoing,irritable,33,easygoing,true,false,,1682619209960,1682620328731,1682620458592,1682620464019,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,17,0,1,sympathetic,mean,sympathetic,mean,sympathetic,41,mean,false,false,,1682619209960,1682620328731,1682620464603,1682620468133,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,18,0,0,accurate,sloppy,sloppy,sloppy,accurate,63,accurate,true,false,,1682619209960,1682620328731,1682620468917,1682620473930,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,-99,0,0,productive,unproductive,unproductive,unproductive,productive,59,productive,true,false,,1682619209960,1682620328731,1682620474498,1682620478826,1,67,1682620479742,1682620483537,female9,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,0,0,1,cheerful,gloomy,cheerful,gloomy,cheerful,65,cheerful,true,true,,1682619209960,1682620483538,1682620490794,1682620499477,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,1,0,0,open-minded,stubborn,stubborn,stubborn,open-minded,67,open-minded,true,false,,1682619209960,1682620483538,1682620500645,1682620505834,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,2,1,1,clever,silly,clever,clever,silly,37,clever,true,true,,1682619209960,1682620483538,1682620506578,1682620518032,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,3,1,1,humble,arrogant,humble,humble,arrogant,39,humble,true,true,,1682619209960,1682620483538,1682620518796,1682620521670,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,4,1,1,neat,untidy,neat,neat,untidy,39,neat,true,true,,1682619209960,1682620483538,1682620525598,1682620556523,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,5,1,1,practical,impractical,practical,practical,impractical,40,practical,true,true,,1682619209960,1682620483538,1682620557223,1682620559588,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,6,0,0,considerate,self-absorbed,self-absorbed,self-absorbed,considerate,61,considerate,true,false,,1682619209960,1682620483538,1682620560171,1682620564682,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,7,1,1,bold,timid,bold,bold,timid,34,bold,true,true,,1682619209960,1682620483538,1682620565518,1682620574078,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,8,0,1,charming,disagreeable,charming,disagreeable,charming,56,charming,true,true,,1682619209960,1682620483538,1682620574942,1682620579372,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,9,1,1,determined,indecisive,determined,determined,indecisive,38,determined,true,true,,1682619209960,1682620483538,1682620580267,1682620587538,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,10,0,0,calm,angry,angry,angry,calm,62,calm,true,false,,1682619209960,1682620483538,1682620588382,1682620598638,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,11,0,1,tolerant,intolerant,tolerant,intolerant,tolerant,60,tolerant,true,true,,1682619209960,1682620483538,1682620599224,1682620604286,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,12,1,1,efficient,inefficient,efficient,efficient,inefficient,37,efficient,true,true,,1682619209960,1682620483538,1682620605003,1682620624587,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,13,0,1,eager,passive,eager,passive,eager,62,eager,true,true,,1682619209960,1682620483538,1682620625255,1682620649119,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,14,1,1,attentive,careless,attentive,attentive,careless,40,attentive,true,true,,1682619209960,1682620483538,1682620649736,1682620654599,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,15,1,1,sincere,fake,sincere,sincere,fake,40,sincere,true,true,,1682619209960,1682620483538,1682620655287,1682620658098,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,16,0,1,laidback,aggressive,laidback,aggressive,laidback,64,laidback,true,true,,1682619209960,1682620483538,1682620658783,1682620663443,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,17,0,1,well-liked,unpopular,well-liked,unpopular,well-liked,65,well-liked,true,true,,1682619209960,1682620483538,1682620664095,1682620667507,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,18,1,1,kind,cruel,kind,kind,cruel,42,kind,true,true,,1682619209960,1682620483538,1682620668259,1682620670988,,,,,female13,
375,808,6,female5,f,,7,Kate,,other,Amy,female11,like,-99,0,0,reliable,unreliable,unreliable,unreliable,reliable,58,reliable,true,false,,1682619209960,1682620483538,1682620671656,1682620675536,0,68,1682620676054,1682620680148,female13,
